Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count
#myanmar,Amanda Price,@amandaruthprice,Fri Apr 09 15:47:12 +0000 2021,"""Please take action now."" --&gt;

#Myanmar's ambassador to the #UN speaks at virtual event with Security Council membe… https://t.co/8Q9FjO3vLy",129,179
#myanmar,Sam Zarifi,@SZarifi,Fri Apr 09 15:40:42 +0000 2021,"Still tougher tone from #UN Special Envoy to #Myanmar,  who is being kept waiting by Tatmadaw. Certainly #China and… https://t.co/VfbdLggqR8",211,319
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 15:11:57 +0000 2021,"Bago — UPDATE

At least 60 civilians/protesters have been brutally killed by Terrorists (#Myanmar security forces)… https://t.co/kYsWTcMDgb",4039,3998
#myanmar,maung zarni,@drzarni,Fri Apr 09 15:08:27 +0000 2021,30 killed today.  SAC regime in #Myanmar should be nominated for #nobel peace prize &amp; Purple Heart concurrently  fo… https://t.co/JWPg332WOP,961,914
#myanmar,Amanda Price,@amandaruthprice,Fri Apr 09 15:00:00 +0000 2021,".@USAmbUN: ""Statements alone are not enough"" to stop the military in #Myanmar; the crisis falls ""squarely within th… https://t.co/DzpFwmcjmJ",1234,1658
#myanmar,Kyaw Hnin Thet,@mahninpwint,Fri Apr 09 14:53:23 +0000 2021,You guys!! It seems that #KIA #KIO  Kachin Independence Army is calling for cadet trainings👇. For combat - under 25… https://t.co/OQANbWkGg8,320,536
#myanmar,maung zarni,@drzarni,Fri Apr 09 14:50:31 +0000 2021,Bago (the ancient pre-#burma kingdom of Pegu). #Myanmar  Today.  Under heavy assault by SAC #terrorists https://t.co/g8zNDssMXa,1565,1567
#myanmar,🇪🇺EU at UN-NY,@EUatUN,Fri Apr 09 14:46:01 +0000 2021,"The EU strongly condemns #WhatsHappeningInMyanmar 
 
The EU has adopted targeted sanctions against those responsibl… https://t.co/aRw7Do63iv",484,732
#myanmar,Progressive Voice,@PVamplify,Fri Apr 09 14:43:41 +0000 2021,"407 CSOs condemn @MyanmarRedCross’s attendance at #Myanmar Armed Forces Day, on #Mar27Coup, same day the junta forc… https://t.co/n72rcGsNm3",420,490
#myanmar,Maksim Benenson 🇪🇺,@maksimbenenson,Fri Apr 09 14:34:07 +0000 2021,The military junta in #Myanmar is totally insane. They don't know what they're doing anymore. This gang of murderer… https://t.co/Id0YiHkRHj,243,334
#myanmar,Hsu Chi Ko(3.6.5),@HsuChiKo1,Fri Apr 09 14:33:29 +0000 2021,"Today #Myanmar : Mandalay
Medical Family Twilight Strike
CRPH ASSEMBLE

#Apr9Coup
#WhatsHappeningInMyanmar… https://t.co/yPwzWc0Igl",208,213
#myanmar,CSIS Southeast Asia,@SoutheastAsiaDC,Fri Apr 09 14:30:00 +0000 2021,"News on #Myanmar | A representative of Myanmar's civilian government in exile on Friday called on other countries,… https://t.co/gmQVduU086",310,489
#myanmar,Matthew Smith,@matthewfsmith,Fri Apr 09 14:29:39 +0000 2021,Statement from 18 Ambassadors in #Myanmar on the coup and the junta’s ongoing atrocities. #WhatsHappeningInMyanmar https://t.co/Uck4Jwi31J,702,971
#myanmar,Poe Mamhe Thar,@poemamhethar,Fri Apr 09 14:28:21 +0000 2021,"Famous top-1 actor &amp; actress couple of #Myanmar, Pyay Ti Oo &amp; Eaindra Kyaw Zin, sued with Penal Code 505a were arre… https://t.co/45TjmtErCA",1980,1933
#myanmar,Cape Diamond,@cape_diamond,Fri Apr 09 14:21:17 +0000 2021,"JUST IN: #Myanmar state TV announces that the famous couple, academy award-winning film actor and actress; Pyay Ti… https://t.co/e4GeIh3a3d",6112,5703
#myanmar,GCR2P,@GCR2P,Fri Apr 09 14:18:07 +0000 2021,"🚨 As the #UNSC discusses #WhatsHappeningInMyanmar in an Arria formula meeting this morning, the people of #Myanmar… https://t.co/Hv5QW2TIa8",920,1376
#myanmar,UN Geneva,@UNGeneva,Fri Apr 09 14:17:53 +0000 2021,Happening NOW: Security Council meeting on #Myanmar - watch LIVE 👇🏼 https://t.co/SuUW5Phr5Y,298,523
#myanmar,GCR2P,@GCR2P,Fri Apr 09 14:10:39 +0000 2021,🔴 LIVE NOW: UN Security Council Arria formula meeting on #Myanmar #WhatsHappeningInMyanmar co-hosted by 🇬🇧🇪🇪🇳🇴🇫🇷🇮🇪… https://t.co/4tMiCtrTuh,489,801
#myanmar,Matthew Smith,@matthewfsmith,Fri Apr 09 14:10:11 +0000 2021,"NEWS RELEASE: The Supreme Court of #India ruled that #Rohingya #refugees can be forced back to #Myanmar, where they… https://t.co/SryIj0BScU",208,257
#myanmar,Linda Lakhdhir,@LLakhdhir,Fri Apr 09 14:09:29 +0000 2021,UN Security Council members should use today’s #Myanmar meeting to move beyond statements of concern and seriously… https://t.co/sSMqKKR0uZ,851,1386
#myanmar,Milk Tea Alliance Myanmar,@Milktea_Myanmar,Fri Apr 09 13:55:17 +0000 2021,"Comprehensive analysis on data leaks of #Myanmar businesses by  @DDoSecret @donk_enby 

See investigations on Coup-… https://t.co/BNWcWm17BO",469,479
#myanmar,Joe English,@JoeEEnglish,Fri Apr 09 13:30:40 +0000 2021,"This really is must-watch reporting by @ClarissaWard from Myanmar, where brutal violence by security forces has tak… https://t.co/a4hW79pUvL",82,175
#myanmar,Partners Relief & Development,@PartnersRelief,Fri Apr 09 13:17:06 +0000 2021,Today innocent children are being robbed of their futures by a brutal and illegal regime. We condemn the armed forc… https://t.co/24HHdfc9sm,388,494
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 13:10:19 +0000 2021,"Thingangyun, Yangon:

Terrorists (#Myanmar security forces) abducted a civilian from Sae Thein Ward at 5:45pm.… https://t.co/c39fJhrMSl",1396,1397
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 12:57:34 +0000 2021,"Yankin, Yangon:

At least 7 civilians abducted by Terrorists (#Myanmar security forces). Those abducted were withdr… https://t.co/ZFPwEpHDBq",2343,2136
#myanmar,Poppy McPherson,@poppymcp,Fri Apr 09 12:50:02 +0000 2021,"Illuminating write up of the mechanics of the press tour of #Myanmar just out by @amendelson_, also on the trip.… https://t.co/V5alfZr8xQ",1034,1219
