Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#DaunteWright	Rachel Lindsay	@TheRachLindsay	Mon Apr 12 17:14:51 +0000 2021	Just saw the video of #DaunteWright ...the cop pulled his gun instead of his taser!!!! What the actual f@!$...I cant	44	973
#DaunteWright	Elementary Educators	@ETFOeducators	Mon Apr 12 17:14:49 +0000 2021	With a heavy heart, we are pausing to reflect on another Black life lost. Last night in Minneapolis, #DaunteWright,… https://t.co/VnaEQ7Vbm5	78	210
#DaunteWright	Sara Sidner	@sarasidnerCNN	Mon Apr 12 17:14:48 +0000 2021	"Officer in #DaunteWright killing is heard on body cam screaming “ taser, taser..sh*t I shot him”
“Officer had the i… https://t.co/yful9ceKjZ"	101	293
#DaunteWright	Sam Richards	@MinneapoliSam	Mon Apr 12 17:14:15 +0000 2021	Brooklyn Center Police Chief explained in a press conference just now that the traffic stop was initiated due to ex… https://t.co/wZOrw5xyrl	32	249
#DaunteWright	☭ 🌽	@corncommunist	Mon Apr 12 17:12:52 +0000 2021	"The cop in MN is saying she accidentally pulled her gun and shot #DaunteWright instead of tazing him. 

How do you… https://t.co/uT93dlDhYc"	282	1670
#DaunteWright	Nina Turner	@ninaturner	Mon Apr 12 17:12:29 +0000 2021	The death of #DaunteWright is not accidental - it is systemic.	2105	8406
#DaunteWright	reggie	@kidnoble	Mon Apr 12 17:12:20 +0000 2021	#DaunteWright should be home loving on his son right now.	56	165
#DaunteWright	John D ●	@RedWingGrips	Mon Apr 12 17:10:24 +0000 2021	"Wait a minute. 

#DaunteWright was joy-riding around in a vehicle in which he carjacked at gunpoint?

This keeps getting better."	409	532
#DaunteWright	Karoli 🇺🇸	@Karoli	Mon Apr 12 17:10:22 +0000 2021	Chief Gannon yells at community for being destructive after admitting that officer pulled his weapon instead of tas… https://t.co/NT9NRXBeix	69	194
#DaunteWright	Hector Oseguera, Esq.	@Oseguera2020	Mon Apr 12 17:10:15 +0000 2021	The #DaunteWright video is damning &amp; captures the extrajudicial murder of a Black man. Again.	22	135
#DaunteWright	Phillip Atiba Goff	@DrPhilGoff	Mon Apr 12 17:10:05 +0000 2021	Chief in #BrooklynCenter saying he believes it was an accidental discharge of a firearm. That officer meant to tase… https://t.co/k57uHc1iQI	325	1597
#DaunteWright	GoodKidsMadCity	@GKMC18	Mon Apr 12 17:09:51 +0000 2021	They just showed the execution of #DaunteWright &amp; these evil fuckers are saying it was a fucking accident! That he… https://t.co/HajLy3q23A	43	124
#DaunteWright	AJ+	@ajplus	Mon Apr 12 17:09:50 +0000 2021	As the Derek Chauvin trial enters its third week, protesters in Minnesota took to the streets to call for justice o… https://t.co/I0O1jZrNKi	194	301
#DaunteWright	Laura Coates	@thelauracoates	Mon Apr 12 17:09:48 +0000 2021	Brooklyn Center Police Chief Gannon just showed video of shooting and states afterwards: The officer yelled “taser,… https://t.co/s3NPLHVI73	229	756
#DaunteWright	Reverend Al Sharpton	@TheRevAl	Mon Apr 12 17:08:46 +0000 2021	I spoke earlier by phone to the father of #DaunteWright, the 20 year old killed by police in Brooklyn Center, Minne… https://t.co/ctk1R3aQGs	145	833
#DaunteWright	Omar Jimenez	@OmarJimenez	Mon Apr 12 17:08:40 +0000 2021	The Police Chief of Brooklyn Center, MN just said he believes his officer meant to draw his taser but drew his hand… https://t.co/VxsmeqnItE	385	1369
#DaunteWright	medit8now	@medit8now	Mon Apr 12 17:08:37 +0000 2021	"Holy shit! 

The officer was supposed to use their taser and “accidentally” grabbed his handgun. #DaunteWright"	43	119
#DaunteWright	Kimberly Bryant	@6Gems	Mon Apr 12 17:08:20 +0000 2021	The killing of #DaunteWright hit me straight in the gut. He is the same age and reminds me of my nephew. Another se… https://t.co/Sc77T18Q1u	11	102
#DaunteWright	Billy Corben	@BillyCorben	Mon Apr 12 17:08:07 +0000 2021	The ""warrant"" on #DaunteWright was over unpaid fines for 2 minor misdemeanors — one a marijuana case — totaling $34… https://t.co/SJtxzrrKzs	7627	14202
#DaunteWright	Twin Cities Workers Defense Alliance	@TC_WDA	Mon Apr 12 17:07:59 +0000 2021	community around the country would like to donate the fight for justice for #DaunteWright Freedom street health was… https://t.co/6Y00gvNx86	247	217
#DaunteWright	GIDLECHARTDATA | 🍒	@GIDLEChartData	Mon Apr 12 17:07:57 +0000 2021	"TW // Police Brutality

Yesterday, #DaunteWright, 20, was murdered by Minneapolis police for having an air freshene… https://t.co/xqgJ7LtKaB"	104	164
#DaunteWright	Renée Graham 🏳️‍🌈	@reneeygraham	Mon Apr 12 17:07:50 +0000 2021	#DaunteWright should be alive. So should George Floyd, Rayshard Brooks, Breonna Taylor, Alton Sterling, Sandra Blan… https://t.co/qwYsGxfnpV	71	189
#DaunteWright	Abe	@go4abe	Mon Apr 12 17:05:45 +0000 2021	I did not let the murder of #PhilandoCastille break me and neither will the murder of #DaunteWright.… https://t.co/G18g34QPgC	18	150
#DaunteWright	Laura Coates	@thelauracoates	Mon Apr 12 17:00:29 +0000 2021	Brooklyn Center about to release the officer body cam footage of officer-involved fatal shooting of #DaunteWright	37	138
#DaunteWright	Athena Hollins 🔥	@AthenaHollins	Mon Apr 12 16:59:31 +0000 2021	To every person who says, ""but he ran!"" RUNNING IS NOT A DEATH SENTENCE. FLEEING IS NOT A DEATH SENTENCE. If you do… https://t.co/vzxzwyDl6b	233	1231
#DaunteWright	Ricardo Lopez	@rljourno	Mon Apr 12 16:59:25 +0000 2021	HAPPENING NOW: Brooklyn Center briefing on the police killing of #DaunteWright. Speaking first is Mayor Mike Elliot	66	115
#DaunteWright	Michael W. Twitty	@KosherSoul	Mon Apr 12 16:52:48 +0000 2021	"#DaunteWright 
Its healthy and appropriate for me to cry.
I'm so angry we get told we have to tow the line of jingo… https://t.co/bMUxAT7hQu"	51	342
#DaunteWright	Jason Overstreet 🩸🦷🗽	@JasonOverstreet	Mon Apr 12 16:52:40 +0000 2021	"“To be a Negro in this country and to be relatively conscious is to be in a rage almost all the time.”

— James Baldwin

🙏🏽 #DaunteWright"	83	467
#DaunteWright	When We All Vote	@WhenWeAllVote	Mon Apr 12 16:47:23 +0000 2021	Amid the murder trial of #GeorgeFloyd, we’ve lost the life of another Black man at the hands of police.… https://t.co/PiuDjzCi5b	40	134
#DaunteWright	Kanyi Maqubela	@km	Mon Apr 12 16:32:27 +0000 2021	Killed by the state at 20 years old. unarmed, stopped for an air freshener in the mirror. This is #DaunteWright wit… https://t.co/5CPWp6P82P	101	366
