Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#ArmenianGenocide	Rep. Jim McGovern	@RepMcGovern	Sat Apr 24 10:53:00 +0000 2021	"#Worcester is home to one of the oldest #Armenian communities in the U.S.

Today I stand in solidarity them &amp; with… https://t.co/H9HwqAAH8G"	99	443
#ArmenianGenocide	PinePolitics	@Pine_politics	Sat Apr 24 10:50:00 +0000 2021	"We remember #ArmenianGenocide.
The Armenian Genocide was the systematic mass murder of more than 1 million Armenian… https://t.co/HOkRXrM9JU"	22	94
#ArmenianGenocide	Andreas Mountzouroulias 🇬🇷	@andreasmoun	Sat Apr 24 10:49:42 +0000 2021	This map illustrates three prevailing aspects of the 1915 Armenian Genocide: the deportations, the massacres, and t… https://t.co/gwHDLwvAyw	65	123
#ArmenianGenocide	VAHRAM SEROBYAN	@SerobyanVahram	Sat Apr 24 10:49:29 +0000 2021	Though #Armenians of #Marseille were attacked by Turks many times, the last of which was three months ago, when… https://t.co/V0eLfJGjfX	16	89
#ArmenianGenocide	Baroness Cox News	@BaronessCoxNews	Sat Apr 24 10:49:16 +0000 2021	Baroness Caroline Cox:  The Armenian people remained committed to the preservation of universal values. “You are a… https://t.co/VRjW7SIMRl	73	235
#ArmenianGenocide	Ꮯꮻꭺꮯꮋ Ꭻꮻꭼ Ꭺꭰꭺꮇ	@CoachJoeAdam	Sat Apr 24 10:46:04 +0000 2021	Today, I remember the 1.5 Million Armenians that were led out into the desert, pulled from their homes, separated f… https://t.co/1WQOimzzAb	2	40
#ArmenianGenocide	Fact Check Armenia	@FCArmenia	Sat Apr 24 10:44:00 +0000 2021	Historian Jeremy Salt on the Influence of Propaganda and Fake Documents on the so-called #ArmenianGenocide narrativ… https://t.co/AfmIwYgb4V	64	146
#ArmenianGenocide	Tigran B. Mkrtchyan ⚪	@TigrantheGreat2	Sat Apr 24 10:39:08 +0000 2021	"At the moment #ArmenianGenocide is the 48th trending hashtag WORLDWIDE! 

Ask friends to join ✊🏿 https://t.co/SynsOofR6U"	14	81
#ArmenianGenocide	Carlos Latuff	@LatuffCartoons	Sat Apr 24 10:38:39 +0000 2021	106 years since the #ArmenianGenocide https://t.co/1mEPfuqJOn	69	238
#ArmenianGenocide	George Mastropavlos	@g_mastropavlos	Sat Apr 24 10:38:18 +0000 2021	"Turkish trolls storming timelines claiming that Ottoman Empire committed #ArmenianGenocide and not #Turkey. 

Let’s… https://t.co/P98CihhFRF"	75	192
#ArmenianGenocide	Andreas Mountzouroulias 🇬🇷	@andreasmoun	Sat Apr 24 10:36:52 +0000 2021	"#ArmenianGenocide - Never again! 

#Greeks and #Armenians experienced martyrdom together 

#boycottturkey https://t.co/p2vJyE1eS9"	22	69
#ArmenianGenocide	Eve Leigh	@EevLee	Sat Apr 24 10:35:46 +0000 2021	can't really find the words but sending love and prayers in memory of the victims of the #ArmenianGenocide	0	27
#ArmenianGenocide	𝓡	@Extrachelle	Sat Apr 24 10:32:30 +0000 2021	Today we remember the Armenian, Greek, &amp; Assyrian Genocide that started on April 24, 1915, with a little Assyrian p… https://t.co/relW4iousG	10	51
#ArmenianGenocide	engin balım	@enginbalim	Sat Apr 24 10:29:42 +0000 2021	There is one genocide and it happened at second WW against to Jewish people #ArmenianGenocide is a big big lie! Rem… https://t.co/cut0cBRcT1	16	44
#ArmenianGenocide	Fazıl Duygun	@FazilDuygun	Sat Apr 24 10:29:23 +0000 2021	"If you want to learn the facts, listen to Markar Esayan and Hrant Dink.
#ArmenianGenocide 
https://t.co/1DTGoSQJ8l

https://t.co/kw06yVvqKj"	5	32
#ArmenianGenocide	Kar	@Kareverse	Sat Apr 24 10:29:20 +0000 2021	"Don’t argue with genocide deniers, the fact that they are genocide deniers already tells a lot
#ArmenianGenocide"	7	56
#ArmenianGenocide	Renew Europe	@RenewEurope	Sat Apr 24 10:28:46 +0000 2021	Today we remember the #ArmenianGenocide in 1915, a tragedy in which over 1.5 million Armenians lost their lives. 🇦🇲… https://t.co/JWuASqaEdj	28	97
#ArmenianGenocide	Alisa 🇦🇲	@karevorche	Sat Apr 24 10:25:56 +0000 2021	Aurora (Arshaluys) Mardiganian, was an Armenian American author, actress and a survivor of the Armenian Genocide. S… https://t.co/qHkZaB5gsy	14	39
#ArmenianGenocide	David Harris	@DavidHarrisAJC	Sat Apr 24 10:25:47 +0000 2021	"April 24 is 106th anniv. of #ArmenianGenocide.

From 1915, Ottoman Turkey killed app. 1.5 million Armenians. First… https://t.co/7VWqWNBFqA"	594	1493
#ArmenianGenocide	George Mastropavlos	@g_mastropavlos	Sat Apr 24 10:23:33 +0000 2021	Never forget: #Germany provided the Ottoman Empire with the weapons to carry out the #Armenian genocide… https://t.co/aHqsNRqUZS	53	160
#ArmenianGenocide	Kween☀️	@IWazYoung	Sat Apr 24 10:17:16 +0000 2021	The world still remembers, we will never forget the atrocities committed by the Ottomans. #ArmenianGenocide is NOT… https://t.co/IAEhWpvgKh	3	25
#ArmenianGenocide	Henrikh Mkhitaryan	@HenrikhMkh	Sat Apr 24 10:14:18 +0000 2021	Thank you to all those states which have recognized the Armenian Genocide 1915 #ArmenianGenocide https://t.co/c2cRMpZSEs	486	2219
#ArmenianGenocide	David Richard Jones	@DavidRichardJ	Sat Apr 24 10:10:20 +0000 2021	"Colourised #ArmenianGenocide photos. 

The systematic extermination of the Armenians committed by the Ottoman Turks… https://t.co/hvWGa84dmX"	59	104
#ArmenianGenocide	Armenian Genocide	@Genocideof1915	Sat Apr 24 10:09:08 +0000 2021	Orphans who survived the #ArmenianGenocide spell out “America We Thank You” at an American orphanage in Armenia. https://t.co/PyaEsdGfIR	42	127
#ArmenianGenocide	Fact Check Armenia	@FCArmenia	Sat Apr 24 10:04:57 +0000 2021	Look at this video carefully! Armenian crowd, blinded by hatred against Turks! Burning down both #Turkey and… https://t.co/riZEpX4PZC	43	151
#ArmenianGenocide	♱	@JonLopRiv	Sat Apr 24 10:02:52 +0000 2021	"24th of April
Remembrance day of the #ArmenianGenocide. 🌸🇦🇲 

In 1915, during WWI, the Ottoman Empire started its g… https://t.co/kjqTdn9CcI"	13	25
#ArmenianGenocide	Anzhela	@ANZHELA_YAN	Sat Apr 24 10:02:24 +0000 2021	As an Armenian / Assyrian, especially today, I want my people to promise, that “#NeverAgain, we are going to be wea… https://t.co/DhPRdwZVt9	47	266
#ArmenianGenocide	Tim Loughton MP #StayAtHome	@timloughton	Sat Apr 24 10:00:01 +0000 2021	Today we commemorate the 106th anniversary of the #ArmenianGenocide, which saw the systematic murder and ethnic cle… https://t.co/xjguhHGrvO	15	39
#ArmenianGenocide	Assemblea International	@assemblea_int	Sat Apr 24 10:00:01 +0000 2021	⬛️⬜️🇦🇲 #OnThisDay, 1915, the Ottoman Empire started the #ArmenianGenocide, AKA #MedzYeghern, the 1st massive ethnic… https://t.co/jWObKuJoZi	59	92
#ArmenianGenocide	Bini Guttmann	@Bini_Guttmann	Sat Apr 24 09:59:06 +0000 2021	"106 years ago the #ArmenianGenocide started. We remember 1.5 m people that were killed.

Until today Turkey denies… https://t.co/2L5ihySsyn"	11	53
#ArmenianGenocide	Anush Ghavalyan	@aghavalyan	Sat Apr 24 09:58:59 +0000 2021	"Today, all eyes on the @WhiteHouse. 

Is your word your bond, President @JoeBiden? 

Recognize the #ArmenianGenocide  to prevent new crimes."	27	177
