Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#marshelicopter	Space Nøsey	@SpaceNosey	Mon Apr 19 18:59:25 +0000 2021	"La velocidad de giro del rotor de un helicóptero en la tierra es aproximadamente de entre 450 y 500 rpm.

El #Ingenuity ha tenido q girar a mas de 2500 rpm para poder volar.

@NASA @NASAJPL #MarsHelicopter https://t.co/nTy20tv54Y"	53	247
#marshelicopter	NASA	@NASA	Mon Apr 19 18:55:45 +0000 2021	Different times, same vibes. Today’s #MarsHelicopter flight reminds @NASAPersevere imaging scientist Justin Maki of another project he worked on – the tiny Sojourner rover of 1997, which was also a tech demo. https://t.co/D5lWFktE2Y	184	1692
#marshelicopter	Dr. Tanya Harrison	@tanyaofmars	Mon Apr 19 18:54:34 +0000 2021	"Lots of nods back to Sojourner in the #MarsHelicopter press conference, since Sojourner was NASA's first Mars rover &amp; was also a tech demo like #Ingenuity.

Sojourner was the mission that inspired my love for Mars as a kid.🧡

I hope Ingenuity does the same for another kid today. https://t.co/0ghm8oahxM"	23	225
#marshelicopter	Alan Boyle	@b0yle	Mon Apr 19 18:52:04 +0000 2021	#Ingenuity chief engineer Bob Balaram says future #MarsHelicopter could be 25-30 kg, capable of carrying 4 kg (10 lbs) of science experiments. Packaging of blades would be ""awkward"" for space copters bigger than that.	44	395
#marshelicopter	Defakator	@DEFAKATOR_Off	Mon Apr 19 18:45:45 +0000 2021	Un objet volant non identifié dans le ciel de Mars, d'origine extramartienne : #MarsHelicopter filmé par le rover. Le GEIPAN local est submergé d'appels et certains ufologues martiens peu scrupuleux seraient déjà en train de collecter des fonds pour nous construire une ambassade. https://t.co/CIdkG50EEo	42	483
#marshelicopter	NASA JPL	@NASAJPL	Mon Apr 19 18:44:46 +0000 2021	Like any good pilot, we've logged the flight, and thanks to @ICAO, we even have designators for #MarsHelicopter's first flight (IGY-1), call sign (INGENUITY) and our backcountry airstrip in Jezero Crater, Mars (JZRO). https://t.co/UWUIDmb9CH	387	1920
#marshelicopter	Frontera Espacial	@FronteraSpacial	Mon Apr 19 18:40:01 +0000 2021	🔴 La NASA nos comparte el VÍDEO COMPLETO del vuelo del #MarsHelicopter #Ingenuity 🚁 en Marte. https://t.co/21xwwkZ72m	188	650
#marshelicopter	NASA	@NASA	Mon Apr 19 18:39:42 +0000 2021	#MarsHelicopter chief pilot Håvard Grip shares news that the International Civil Aviation Organization (@ICAO) has assigned a three-letter designator for Ingenuity: IGY-1. And its location: JZRO for Jezero Crater. https://t.co/l5iUkiysH2	207	1109
#marshelicopter	Made By Google	@madebygoogle	Mon Apr 19 18:35:07 +0000 2021	Mars on the mind this Monday. #MarsHelicopter https://t.co/4RaYiWg83b	20	256
#marshelicopter	BBC News Türkçe	@bbcturkce	Mon Apr 19 18:30:00 +0000 2021	'Maharet' havalandı, bir başka gezegendeki ilk motorlu hava aracı uçuşu yapıldı  #MarsHelicopter https://t.co/sNYoEcWmsD	61	440
#marshelicopter	Dr. Tanya Harrison	@tanyaofmars	Mon Apr 19 18:29:42 +0000 2021	Ingenuity received an official designator for its flight logging! 🧡 #MarsHelicopter https://t.co/lAd9cP3mvB	48	290
#marshelicopter	NASA	@NASA	Mon Apr 19 18:28:42 +0000 2021	""I don't think I can ever stop watching it..."" #MarsHelicopter project manager MiMi Aung talks about how Ingenuity flew just the way they had expected it to fly. See the hi-res video. https://t.co/cBoCzSlpZB	1642	8098
#marshelicopter	DutchSpace	@DutchSpace	Mon Apr 19 18:28:13 +0000 2021	Full sequence #MarsHelicopter https://t.co/9oARQD4Roi	24	89
#marshelicopter	Thomas Zurbuchen	@Dr_ThomasZ	Mon Apr 19 18:27:14 +0000 2021	"The landing site for today’s #MarsHelicopter flight has been designated as the Wright Brothers Field. We're so excited to have these two historic moments in aviation connected. 

Did you know that a piece of the Wright Flyer is actually onboard Ingenuity? https://t.co/u3d89UEBvT https://t.co/OJAMSKetQY"	33	149
#marshelicopter	Umut Yildiz	@umutayildiz	Mon Apr 19 18:27:14 +0000 2021	#MarsHelicopter’in ilk test uçuşu #Perseverance’in Mastcam-Z adlı kamerasından helikoptere 63 metre uzaklıktaki (1 m yükseltideki) van Zyl noktasından izlendi. 🔴🚁 Çok büyük riskler vardı ama neticede beklendiği gibi geçti. Harika 🥳 https://t.co/wn4OEemwMh	92	908
#marshelicopter	Siemens Digital Industries Software	@siemenssoftware	Mon Apr 19 18:27:08 +0000 2021	"#MarsHelicopter has taken flight! Congrats to @NASA &amp; @NASAJPL on another amazing accomplishment. We are honored to have our software used for this groundbreaking mission. 

Check out our simulations of the Ingenuity Mars Helicopter in flight: https://t.co/HYTZWfLHmt https://t.co/bApgHSMVfj https://t.co/9aBjzQHAHZ"	22	54
#marshelicopter	Jason Major	@JPMajor	Mon Apr 19 18:26:52 +0000 2021	""Today's test was all about proving it is possible to fly on Mars."" — Håvard Grip, Ingenuity Chief Pilot #MarsHelicopter https://t.co/EklaS9CxIM	21	124
