Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:30:34 +0000 2021,We need some music MUSIC now!  #BETRemembersDMX,9,34
#BETRemembersDMX,deeLAsoul,@MsSAG2u,Sun Apr 25 21:30:04 +0000 2021,So beautiful to see these 2 women holding each other down 🙏🏾🙏🏾#BETRemembersDMX https://t.co/I33MdPDtzo,19,99
#BETRemembersDMX,The Latifah,@TheLatifah,Sun Apr 25 21:29:39 +0000 2021,Tashera embracing X’s girlfriend. What a beautiful moment. Tashera is an angel fa real ❤️🕊 #BETRemembersDMX https://t.co/ev2ulK8sqs,24,188
#BETRemembersDMX,Shakira,@ZRevolution7,Sun Apr 25 21:29:19 +0000 2021,"Such a beautiful moment.  Truly #BlackGirlMagic, no hate or jealously just love for #DMX. Tashera Simmons is a clas… https://t.co/xaptu4rrtc",8,61
#BETRemembersDMX,Denise,@singlemomdomATL,Sun Apr 25 21:28:39 +0000 2021,Tashera lifting Desiree up is his we all should be with other women.  That was class #BETRemembersDMX,8,43
#BETRemembersDMX,Chloe O.,@BecomingDrO,Sun Apr 25 21:28:26 +0000 2021,"Dang Tashera brought Desire on stage got me 
#BetRemembersDMX https://t.co/Q2qDHSYRER",3,32
#BETRemembersDMX,BET Music,@BETMusic,Sun Apr 25 21:28:11 +0000 2021,Beautiful to see these Queens holding each other down ❤️ #BETRemembersDMX,11,69
#BETRemembersDMX,Veronica Corningstone,@BreVe_DONNA,Sun Apr 25 21:28:06 +0000 2021,They really do not make women like Tashera Simmons anymore #BETRemembersDMX,16,46
#BETRemembersDMX,Sassbox Grand Supreme,@MissSassbox,Sun Apr 25 21:27:47 +0000 2021,"Tashera Simmons literally transitioning Desiree into that moment, was a QUEEN move. Period. I bow down to her for h… https://t.co/NuboaCz7y7",52,140
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:27:17 +0000 2021,That was a beautiful moment with Tashera and Desiree. Wow. #BETRemembersDMX,153,252
#BETRemembersDMX,Marlon Harrison,@North2013,Sun Apr 25 21:27:17 +0000 2021,Queen Tashera recognizing Queen Desiree #BETRemembersDMX https://t.co/0tFL7WTMQ9,7,41
#BETRemembersDMX,Whitty Huton Wuld Toor,@theteaisbyme,Sun Apr 25 21:26:58 +0000 2021,Tashera just eulogized Earl DMX Simmons in a way nobody could have so I don't think there's anything more I need to… https://t.co/dGgIqZnphD,47,348
#BETRemembersDMX,BET,@BET,Sun Apr 25 21:26:20 +0000 2021,HERE FOR THIS GROWN WOMEN LOVE! ❤❤ #BETRemembersDMX,47,327
#BETRemembersDMX,WAPesha Mitchell,@FramedRed,Sun Apr 25 21:26:07 +0000 2021,Tashera is a real ass woman. Her recognizing Desiree is beautiful. That’s how you know her love for X was pure. To… https://t.co/s4ei9tFw5M,21,62
#BETRemembersDMX,Ieshia Redd,@IeshiaRedd,Sun Apr 25 21:24:21 +0000 2021,Tashera Simmons is the only true eulogist here. God Bless her...... TRUE #SoulMate #BETRemembersDMX https://t.co/KHw1F6H13u,9,32
#BETRemembersDMX,𝓣.,@monielovex,Sun Apr 25 21:22:28 +0000 2021,BET messy. They keep putting the camera on X fiancé while Tashera is talking. #BETRemembersDMX https://t.co/CVAkzWd56c,7,34
#BETRemembersDMX,BlackBeauty🇺🇸,@BlackBeautyFBA,Sun Apr 25 21:22:02 +0000 2021,"#RussellSimmons is trending because the 🛏🔧s, kewns and WS want to remind everyone that he had ""accusations"" against… https://t.co/Cx8etASMd3",7,26
#BETRemembersDMX,EncourageOneAnother,@EncouragedOne,Sun Apr 25 21:21:34 +0000 2021,"""He was a prophet and I am so honored and Blessed that he chose me to walk this journey"". 
Tashera Simmons on her L… https://t.co/tiB5qVAMpP",6,41
#BETRemembersDMX,Rïïkaa 💅🏽,@iHeartRiika,Sun Apr 25 21:19:43 +0000 2021,Earl and Tashera really had and have something special! 🕊🕊🕊  #BETRemembersDMX https://t.co/Htcl5FOLwj,12,138
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:18:35 +0000 2021,It’s Team Tashera Simmons all day around here. She’s a day one by the definition! #BETRemembersDMX,193,469
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:17:09 +0000 2021,Tashera even acknowledged DMX’s other women and children. We love class! #BETRemembersDMX,108,408
#BETRemembersDMX,Lita James,@lita_james114,Sun Apr 25 21:16:15 +0000 2021,"The industry, if you're not grounded, can suck you up and be the devil's playground"" Tashera saying it plain #BETRemembersDMX",15,34
#BETRemembersDMX,Kumiho.,@Tuchie___,Sun Apr 25 21:15:29 +0000 2021,"Tashera was with X when shit was THICK! If anyone knows, she does. #BETRemembersDMX",9,32
#BETRemembersDMX,Rachel.,@_loveRachel_,Sun Apr 25 21:15:17 +0000 2021,"I see why Tashera &amp; DMX were together for so long. She seems like such a deep loving &amp; caring person. 
#BETRemembersDMX",9,27
#BETRemembersDMX,Sid The Kid,@sidthekid1,Sun Apr 25 21:15:01 +0000 2021,"Thank you @BET this is so powerful, needed for the soul, and therapeutic. #BETRemembersDMX",18,83
#BETRemembersDMX,Asia Carter ❤️,@MsCarter___,Sun Apr 25 21:14:53 +0000 2021,"Tashera was Muslim, DMX was a Christian. His love for Jesus made her want to get to know Christ &amp; then she converte… https://t.co/xdzsClMfdP",5,52
#BETRemembersDMX,BET Music,@BETMusic,Sun Apr 25 21:13:45 +0000 2021,Tashera is speaking straight from the heart! Beautiful to hear about their history. #BETRemembersDMX,14,54
#BETRemembersDMX,This is SKYE's World,@Skyesworld,Sun Apr 25 21:13:29 +0000 2021,"""I loved the SOUL of that man.""

-Tashera on DMX

My God.

#BETRemembersDMX",16,26
#BETRemembersDMX,Lashanda Walker,@majesticbeauty5,Sun Apr 25 21:13:21 +0000 2021,Russell Simmons phoning in everywhere but a deposition and that doesn't sit right with me. If he can't be extradite… https://t.co/S2vL8YougS,25,137
#BETRemembersDMX,deeLAsoul,@MsSAG2u,Sun Apr 25 21:11:37 +0000 2021,A hood love story 🥺❤️ #BETRemembersDMX https://t.co/5svrZyOGZR,2,30
